0.842139,-0.71675,0.825682
0.842139,-0.716754,0.72247
0.842139,-0.716758,0.619259
0.842139,-0.716764,0.516047
0.842139,-0.614366,0.516044
0.842139,-0.819151,0.722475
0.842139,-0.819155,0.619263
0.842139,-0.819161,0.516052
0.842139,-0.819169,0.412841
0.842139,-0.716771,0.412837
0.842139,-0.921553,0.619268
0.842139,-0.92156,0.516057
0.842139,-0.921568,0.412846
0.842139,-0.921577,0.309637
0.842139,-0.819177,0.309632
0.842139,-1.02396,0.516063
0.842139,-1.02397,0.412852
0.842139,-1.02397,0.309643
0.842139,-1.02398,0.206433
0.842139,-0.921586,0.206427
0.842139,-1.12636,0.412859
0.842139,-1.12637,0.309649
0.842139,-1.12638,0.206438
0.842139,-1.12639,0.103228
0.842139,-1.02399,0.103223
0.842139,-1.22877,0.309655
0.842139,-1.22878,0.206444
0.842139,-1.22879,0.103234
0.842139,-1.22880,2.23482e-05
0.842139,-1.12640,1.75719e-05
0.842139,-1.33118,0.206451
0.842139,-1.33119,0.10324
0.842139,-1.33119,2.72764e-05
0.842139,-1.33119,-0.103187
0.842139,-1.22880,-0.10319
0.842139,-1.43358,0.103247
0.842139,-1.43359,3.14777e-05
0.842139,-1.43358,-0.103184
0.842139,-1.43358,-0.206401
0.842139,-1.33119,-0.206402
0.842139,-1.53598,3.43476e-05
0.842139,-1.53598,-0.103182
0.842139,-1.53597,-0.2064
0.842139,-1.53597,-0.309616
0.842139,-1.43358,-0.309616
0.842139,-1.63837,-0.103182
0.842139,-1.63837,-0.2064
0.842139,-1.63837,-0.309616
0.842139,-1.63836,-0.412831
0.842139,-1.53597,-0.412831
0.842139,-1.74076,-0.206401
0.842139,-1.74076,-0.309616
0.842139,-1.74076,-0.412832
0.842139,-1.74076,-0.516046
0.842139,-1.63836,-0.516046
0.842139,-1.84315,-0.309617
0.842139,-1.84315,-0.412832
0.842139,-1.84315,-0.516046
0.842139,-1.84315,-0.619261
0.842139,-1.74076,-0.61926
0.736873,-1.84315,-0.412833
0.736873,-1.84315,-0.516047
0.736873,-1.84315,-0.619261
0.736873,-1.84315,-0.722475
0.842139,-1.84315,-0.722475
0.631607,-1.84315,-0.516048
0.631608,-1.84315,-0.619262
0.631608,-1.84315,-0.722475
0.631608,-1.84315,-0.825688
0.736874,-1.84315,-0.825689
0.526341,-1.84315,-0.619262
0.526342,-1.84315,-0.722475
0.526342,-1.84315,-0.825688
0.526342,-1.84315,-0.9289
0.631608,-1.84315,-0.928901
0.421075,-1.84315,-0.722475
0.421075,-1.84315,-0.825688
0.421075,-1.84315,-0.9289
0.421075,-1.84315,-1.03211
0.526341,-1.84315,-1.03211
0.315808,-1.84315,-0.825689
0.315808,-1.84315,-0.928901
0.315808,-1.84315,-1.03211
0.315808,-1.84315,-1.13533
0.421074,-1.84315,-1.13533
0.210542,-1.84315,-0.928902
0.210542,-1.84315,-1.03212
0.210542,-1.84315,-1.13533
0.210542,-1.84315,-1.23854
0.315808,-1.84315,-1.23854
0.105277,-1.84315,-1.03212
0.105276,-1.84315,-1.13533
0.105276,-1.84315,-1.23854
0.105276,-1.84315,-1.34175
0.210542,-1.84315,-1.34175
1.04961e-05,-1.84315,-1.13533
9.64497e-06,-1.84315,-1.23854
8.8624e-06,-1.84315,-1.34176
8.29437e-06,-1.84315,-1.44497
0.105276,-1.84315,-1.44497
-0.105257,-1.84315,-1.23855
-0.105258,-1.84315,-1.34176
-0.10526,-1.84315,-1.44497
-0.10526,-1.84315,-1.54818
7.91482e-06,-1.84315,-1.54818
-0.210526,-1.84315,-1.34176
-0.210528,-1.84315,-1.44497
-0.210529,-1.84315,-1.54818
-0.21053,-1.74075,-1.54818
-0.105261,-1.74075,-1.54818
-0.315797,-1.84315,-1.44497
-0.315799,-1.84315,-1.54818
-0.315799,-1.74075,-1.54818
-0.421069,-1.74075,-1.54818
-0.421068,-1.63835,-1.54818
-0.315799,-1.63835,-1.54818
-0.21053,-1.63835,-1.54818
-0.421069,-1.84315,-1.54818
-0.526337,-1.84315,-1.54818
-0.526337,-1.74075,-1.54818
-0.421067,-1.84315,-1.44497
-0.526336,-1.84315,-1.44497
-0.421064,-1.84315,-1.34176
-0.526333,-1.84315,-1.34176
-0.631603,-1.84315,-1.34176
-0.631604,-1.84315,-1.44496
-0.631605,-1.84315,-1.54818
-0.631605,-1.74075,-1.54818
-0.73687,-1.63835,-1.54818
-0.631604,-1.63835,-1.54818
-0.526336,-1.63835,-1.54818
-0.631603,-1.53595,-1.54818
-0.526335,-1.53595,-1.54818
-0.421067,-1.53596,-1.54818
-0.526335,-1.43356,-1.54818
-0.421067,-1.43356,-1.54818
-0.315799,-1.43356,-1.54818
-0.315799,-1.53596,-1.54818
-0.210531,-1.43356,-1.54818
-0.210531,-1.53596,-1.54818
-0.105263,-1.43356,-1.54818
-0.105262,-1.53596,-1.54818
-0.105261,-1.63836,-1.54818
6.66849e-06,-1.53596,-1.54818
7.57498e-06,-1.63836,-1.54818
7.74114e-06,-1.74075,-1.54818
0.105277,-1.63836,-1.54818
0.105276,-1.74075,-1.54818
0.105276,-1.84315,-1.54818
0.210545,-1.74075,-1.54818
0.210543,-1.84315,-1.54818
0.210543,-1.84315,-1.44497
0.315809,-1.84315,-1.54818
0.315808,-1.84315,-1.44496
0.315808,-1.84315,-1.34175
0.421075,-1.84315,-1.44496
0.421075,-1.84315,-1.34175
0.421074,-1.84315,-1.23854
0.52634,-1.84315,-1.34175
0.52634,-1.84315,-1.23854
0.52634,-1.84315,-1.13532
0.631606,-1.84315,-1.23854
0.631607,-1.84315,-1.13532
0.631608,-1.84315,-1.03211
0.736873,-1.84315,-1.13533
0.736873,-1.84315,-1.03211
0.736874,-1.84315,-0.928902
0.842139,-1.84315,-1.03211
0.842139,-1.84315,-0.928902
0.842139,-1.84315,-0.825688
0.842139,-1.74075,-0.928903
0.842139,-1.74075,-0.825688
0.842139,-1.74075,-0.722474
0.842139,-1.63836,-0.825688
0.842139,-1.63836,-0.722474
0.842139,-1.63836,-0.61926
0.842139,-1.53597,-0.722474
0.842139,-1.53597,-0.61926
0.842139,-1.53597,-0.516046
0.842139,-1.43357,-0.61926
0.842139,-1.43358,-0.516046
0.842139,-1.43358,-0.412831
0.842139,-1.33118,-0.516046
0.842139,-1.33118,-0.412832
0.842139,-1.33119,-0.309617
0.842139,-1.22879,-0.412833
0.842139,-1.22879,-0.309619
0.842139,-1.22880,-0.206405
0.842139,-1.12640,-0.309621
0.842139,-1.1264,-0.206407
0.842139,-1.1264,-0.103194
0.842139,-1.02400,-0.20641
0.842139,-1.02400,-0.103198
0.842139,-1.02400,1.30038e-05
0.842139,-0.921605,-0.103202
0.842139,-0.921602,8.74374e-06
0.842139,-0.921595,0.103218
0.842139,-0.819202,5.05242e-06
0.842139,-0.819195,0.103214
0.842139,-0.819186,0.206422
0.842139,-0.716795,0.10321
0.842139,-0.716787,0.206418
0.842139,-0.716778,0.309627
0.842139,-0.614387,0.206415
0.842139,-0.614379,0.309624
0.842139,-0.614372,0.412833
0.842139,-0.51198,0.309622
0.842139,-0.511974,0.412831
0.842139,-0.511968,0.516042
0.842139,-0.409576,0.41283
0.842139,-0.409571,0.516041
0.842139,-0.409567,0.619253
0.842139,-0.307173,0.516041
0.842139,-0.307171,0.619253
0.842139,-0.307169,0.722466
0.842139,-0.204775,0.619254
0.842139,-0.204774,0.722467
0.842139,-0.204774,0.825681
0.842139,-0.102378,0.722468
0.842139,-0.102378,0.825682
0.842139,-0.102379,0.928896
0.842139,1.80147e-05,0.825683
0.842139,1.74085e-05,0.928897
0.842139,1.66482e-05,1.03211
0.842139,0.102414,0.928897
0.842139,0.102413,1.03211
0.842139,0.102413,1.13532
0.842139,0.20481,1.03211
0.842139,0.204809,1.13532
0.842139,0.204808,1.23854
0.842139,0.307206,1.13532
0.842139,0.307205,1.23854
0.842139,0.307204,1.34175
0.842139,0.409602,1.23854
0.842139,0.409601,1.34175
0.842139,0.409599,1.44496
0.842139,0.511997,1.34175
0.842139,0.511996,1.44496
0.842139,0.511995,1.54818
0.842139,0.614393,1.44496
0.842139,0.614391,1.54818
0.736871,0.61439,1.54818
0.842139,0.716788,1.54818
0.736871,0.716787,1.54818
0.631603,0.716785,1.54818
0.736871,0.819183,1.54818
0.631603,0.819182,1.54818
0.526336,0.819181,1.54818
0.631603,0.921579,1.54818
0.526336,0.921577,1.54818
0.631603,1.02397,1.54818
0.526336,1.02397,1.54818
0.421068,1.02397,1.54818
0.421068,0.921576,1.54818
0.315801,1.02397,1.54818
0.421068,1.12637,1.54818
0.315801,1.12637,1.54818
0.210534,1.12637,1.54818
0.315801,1.22877,1.54818
0.210534,1.22877,1.54818
0.105267,1.22876,1.54818
0.210535,1.33116,1.54818
0.105268,1.33116,1.54818
6.50662e-07,1.33116,1.54818
0.105268,1.43356,1.54818
1.09616e-06,1.43356,1.54818
-0.105266,1.43356,1.54818
1.62117e-06,1.53596,1.54818
-0.105266,1.53596,1.54818
-0.210534,1.53595,1.54818
-0.105265,1.63835,1.54818
-0.210533,1.63835,1.54818
-0.315802,1.63835,1.54818
-0.210533,1.74075,1.54818
-0.315801,1.74075,1.54818
-0.421071,1.74075,1.54818
-0.315801,1.84315,1.54818
-0.421071,1.84315,1.54818
-0.526339,1.84315,1.54818
-0.421068,1.84315,1.44497
-0.526338,1.84315,1.44497
-0.631605,1.84315,1.44496
-0.526335,1.84315,1.34176
-0.631604,1.84315,1.34176
-0.736876,1.84315,1.34175
-0.631602,1.84315,1.23855
-0.736872,1.84315,1.23854
-0.842139,1.84315,1.23855
-0.842139,1.84315,1.34176
-0.842139,1.74075,1.23855
-0.842139,1.74075,1.34176
-0.842139,1.63834,1.23855
-0.842139,1.63835,1.34176
-0.842139,1.63835,1.44497
-0.842139,1.53595,1.34176
-0.842139,1.53595,1.44497
-0.842139,1.53595,1.54818
-0.842139,1.43355,1.44497
-0.842139,1.43355,1.54818
-0.736871,1.43355,1.54818
-0.842139,1.33115,1.54818
-0.736871,1.33115,1.54818
-0.631604,1.33115,1.54818
-0.736871,1.22875,1.54818
-0.631604,1.22876,1.54818
-0.526337,1.22876,1.54818
-0.421069,1.22876,1.54818
-0.631604,1.12636,1.54818
-0.526337,1.12636,1.54818
-0.421069,1.12636,1.54818
-0.526337,1.02396,1.54818
-0.421069,1.02396,1.54818
-0.315802,1.02396,1.54818
-0.421069,0.921565,1.54818
-0.315802,0.921566,1.54818
-0.210535,0.921568,1.54818
-0.210535,1.02397,1.54818
-0.315802,0.819169,1.54818
-0.210535,0.819171,1.54818
-0.105267,0.819173,1.54818
-0.210535,0.716774,1.54818
-0.105267,0.716776,1.54818
-7.40214e-10,0.716777,1.54818
-0.105267,0.614379,1.54818
1.47552e-10,0.61438,1.54818
0.105267,0.614382,1.54818
-8.25038e-12,0.511983,1.54818
0.105267,0.511985,1.54818
0.210535,0.511986,1.54818
0.105267,0.409588,1.54818
0.210535,0.409589,1.54818
0.315802,0.409591,1.54818
0.210535,0.307193,1.54818
0.315802,0.307194,1.54818
0.421069,0.307196,1.54818
0.315802,0.204798,1.54818
0.421069,0.204799,1.54818
0.526337,0.2048,1.54818
0.421069,0.102402,1.54818
0.526337,0.102404,1.54818
0.631604,0.102405,1.54818
0.526337,7.35796e-06,1.54818
0.631604,8.66426e-06,1.54818
0.736871,1.00855e-05,1.54818
0.631604,-0.102388,1.54818
0.736871,-0.102386,1.54818
0.842139,-0.102385,1.54818
0.736871,-0.204783,1.54818
0.842139,-0.204781,1.54818
0.842139,-0.20478,1.44496
0.842139,-0.307178,1.54818
0.842139,-0.307176,1.44496
0.842139,-0.307175,1.34175
0.842139,-0.409572,1.44496
0.842139,-0.40957,1.34175
0.842139,-0.409569,1.23854
0.842139,-0.511966,1.34175
0.842139,-0.511964,1.23854
0.842139,-0.511963,1.13532
0.842139,-0.61436,1.23854
0.842139,-0.614358,1.13532
0.842139,-0.614356,1.03211
0.842139,-0.716753,1.13532
0.842139,-0.716751,1.03211
0.842139,-0.71675,0.928896
0.842139,-0.819146,1.03211
0.842139,-0.819145,0.928899
0.842139,-0.819147,0.825686
0.842139,-0.921542,0.928903
0.842139,-0.921544,0.825692
0.842139,-0.921547,0.72248
0.842139,-1.02394,0.825699
0.842139,-1.02394,0.722486
0.842139,-1.02395,0.619274
0.842139,-1.12634,0.722492
0.842139,-1.12635,0.619281
0.842139,-1.12635,0.51607
0.842139,-1.22874,0.619287
0.842139,-1.22875,0.516077
0.842139,-1.22876,0.412866
0.842139,-1.33115,0.516084
0.842139,-1.33116,0.412873
0.842139,-1.33117,0.309662
0.842139,-1.43356,0.412882
0.842139,-1.43357,0.309672
0.842139,-1.43358,0.206458
0.842139,-1.53596,0.309685
0.842139,-1.53597,0.206468
0.842139,-1.53598,0.103253
0.842139,-1.63836,0.206472
0.842139,-1.63837,0.103254
0.842139,-1.63837,3.58606e-05
0.842139,-1.74076,0.103251
0.842139,-1.74076,3.36933e-05
0.842139,-1.74076,-0.103184
0.842139,-1.84315,3.13012e-05
0.842139,-1.84315,-0.103185
0.842139,-1.84315,-0.206402
0.736873,-1.84315,-0.103187
0.736873,-1.84315,-0.206403
0.736873,-1.84315,-0.309618
0.631608,-1.84315,-0.206406
0.631607,-1.84315,-0.30962
0.631607,-1.84315,-0.412834
0.526342,-1.84315,-0.309622
0.526341,-1.84315,-0.412835
0.526341,-1.84315,-0.516049
0.421074,-1.84315,-0.412837
0.421074,-1.84315,-0.51605
0.421075,-1.84315,-0.619263
0.315807,-1.84315,-0.516051
0.315807,-1.84315,-0.619263
0.315808,-1.84315,-0.722476
0.21054,-1.84315,-0.619264
0.210541,-1.84315,-0.722477
0.210542,-1.84315,-0.825689
0.105274,-1.84315,-0.722478
0.105275,-1.84315,-0.82569
0.105276,-1.84315,-0.928903
9.26664e-06,-1.84315,-0.825693
1.07659e-05,-1.84315,-0.928906
1.10628e-05,-1.84315,-1.03212
-0.105255,-1.84315,-0.92891
-0.105254,-1.84315,-1.03212
-0.105256,-1.84315,-1.13533
-0.210521,-1.84315,-1.03213
-0.210522,-1.84315,-1.13534
-0.210524,-1.84315,-1.23855
-0.315789,-1.84315,-1.13534
-0.315792,-1.84315,-1.23855
-0.315795,-1.84315,-1.34176
-0.421061,-1.84315,-1.23855
-0.421058,-1.84315,-1.13534
-0.526329,-1.84315,-1.13534
-0.526331,-1.84315,-1.23855
-0.631599,-1.84315,-1.13534
-0.631601,-1.84315,-1.23855
-0.73687,-1.84315,-1.13533
-0.736872,-1.84315,-1.23854
-0.736875,-1.84315,-1.34175
-0.842139,-1.84315,-1.23855
-0.842139,-1.84315,-1.34176
-0.842139,-1.74075,-1.23855
-0.842139,-1.74075,-1.34176
-0.842139,-1.63834,-1.23855
-0.842139,-1.63835,-1.34176
-0.842139,-1.63835,-1.44497
-0.842139,-1.53595,-1.34176
-0.842139,-1.53595,-1.44497
-0.842139,-1.53595,-1.54818
-0.842139,-1.63835,-1.54818
-0.736871,-1.53595,-1.54818
-0.842139,-1.43355,-1.54818
-0.736871,-1.43355,-1.54818
-0.631603,-1.43356,-1.54818
-0.736871,-1.33116,-1.54818
-0.631603,-1.33116,-1.54818
-0.526335,-1.33116,-1.54818
-0.631602,-1.22876,-1.54818
-0.526334,-1.22876,-1.54818
-0.421067,-1.22876,-1.54818
-0.421067,-1.33116,-1.54818
-0.3158,-1.22876,-1.54818
-0.3158,-1.33116,-1.54818
-0.210533,-1.22877,-1.54818
-0.210532,-1.33116,-1.54818
-0.105265,-1.22877,-1.54818
-0.105264,-1.33116,-1.54818
2.58038e-06,-1.22877,-1.54818
4.06679e-06,-1.33117,-1.54818
5.58352e-06,-1.43356,-1.54818
0.105272,-1.33117,-1.54818
0.105274,-1.43356,-1.54818
0.105276,-1.53596,-1.54818
0.21054,-1.43356,-1.54818
0.210544,-1.53596,-1.54818
0.210547,-1.63835,-1.54818
0.315812,-1.53595,-1.54818
0.315814,-1.63835,-1.54818
0.315811,-1.74075,-1.54818
0.421077,-1.63835,-1.54818
0.421077,-1.74075,-1.54818
0.421076,-1.84315,-1.54818
0.526341,-1.74075,-1.54818
0.526341,-1.84315,-1.54818
0.526341,-1.84315,-1.44496
0.631606,-1.84315,-1.54818
0.631605,-1.84315,-1.44496
0.631605,-1.84315,-1.34175
0.736872,-1.84315,-1.34176
0.736872,-1.84315,-1.23854
0.842139,-1.84315,-1.34175
0.842139,-1.84315,-1.23854
0.842139,-1.84315,-1.13532
0.842139,-1.74075,-1.23854
0.842139,-1.74075,-1.13533
0.842139,-1.74075,-1.03212
0.842139,-1.63836,-1.13534
0.842139,-1.63836,-1.03212
0.842139,-1.63836,-0.928903
0.842139,-1.53596,-1.03212
0.842139,-1.53597,-0.928902
0.842139,-1.53597,-0.825688
0.842139,-1.43357,-0.928901
0.842139,-1.43357,-0.825687
0.842139,-1.43357,-0.722474
0.842139,-1.33118,-0.825687
0.842139,-1.33118,-0.722474
0.842139,-1.33118,-0.61926
0.842139,-1.22878,-0.722473
0.842139,-1.22878,-0.61926
0.842139,-1.22879,-0.516046
0.842139,-1.12639,-0.619261
0.842139,-1.12639,-0.516047
0.842139,-1.12639,-0.412834
0.842139,-1.02399,-0.516048
0.842139,-1.02400,-0.412835
0.842139,-1.02400,-0.309622
0.842139,-0.921601,-0.412836
0.842139,-0.921604,-0.309624
0.842139,-0.921606,-0.206413
0.842139,-0.819206,-0.309626
0.842139,-0.819207,-0.206415
0.842139,-0.819206,-0.103204
0.842139,-0.716808,-0.206417
0.842139,-0.716807,-0.103207
0.842139,-0.716803,1.68361e-06
0.842139,-0.614407,-0.103209
0.842139,-0.614402,-1.00483e-06
0.842139,-0.614395,0.103207
0.842139,-0.512002,-3.09879e-06
0.842139,-0.511995,0.103205
0.842139,-0.511988,0.206412
0.842139,-0.409595,0.103204
0.842139,-0.409588,0.206411
0.842139,-0.409581,0.30962
0.842139,-0.307188,0.206411
0.842139,-0.307182,0.30962
0.842139,-0.307177,0.412829
0.842139,-0.204784,0.30962
0.842139,-0.20478,0.41283
0.842139,-0.204776,0.516041
0.842139,-0.102381,0.412831
0.842139,-0.102379,0.516043
0.842139,-0.102378,0.619255
0.842139,1.7596e-05,0.516044
0.842139,1.84149e-05,0.619256
0.842139,1.83236e-05,0.72247
0.842139,0.102416,0.619258
0.842139,0.102416,0.722471
0.842139,0.102415,0.825684
0.842139,0.204813,0.722472
0.842139,0.204812,0.825685
0.842139,0.204811,0.928898
0.842139,0.307209,0.825685
0.842139,0.307208,0.928898
0.842139,0.307207,1.03211
0.842139,0.409606,0.928899
0.842139,0.409604,1.03211
0.842139,0.409603,1.13532
0.842139,0.512002,1.03211
0.842139,0.512,1.13532
0.842139,0.511999,1.23854
0.842139,0.614397,1.13532
0.842139,0.614396,1.23854
0.842139,0.614394,1.34175
0.842139,0.716792,1.23854
0.842139,0.716791,1.34175
0.842139,0.716789,1.44496
0.842139,0.819187,1.34175
0.842139,0.819186,1.44496
0.842139,0.819184,1.54818
0.842139,0.921582,1.44496
0.842139,0.921581,1.54818
0.736871,0.92158,1.54818
0.842139,1.02398,1.54818
0.736871,1.02398,1.54818
0.842139,1.12637,1.54818
0.736871,1.12637,1.54818
0.631603,1.12637,1.54818
0.736871,1.22877,1.54818
0.631603,1.22877,1.54818
0.526335,1.22877,1.54818
0.526335,1.12637,1.54818
0.421068,1.22877,1.54818
0.526335,1.33116,1.54818
0.421067,1.33116,1.54818
0.315801,1.33116,1.54818
0.421068,1.43356,1.54818
0.315802,1.43356,1.54818
0.210535,1.43356,1.54818
0.315803,1.53596,1.54818
0.210536,1.53596,1.54818
0.105269,1.53596,1.54818
0.210537,1.63836,1.54818
0.105269,1.63835,1.54818
2.1973e-06,1.63835,1.54818
0.10527,1.74075,1.54818
2.89359e-06,1.74075,1.54818
-0.105265,1.74075,1.54818
3.52977e-06,1.84315,1.54818
-0.105264,1.84315,1.54818
-0.210532,1.84315,1.54818
-0.105263,1.84315,1.44497
-0.210531,1.84315,1.44497
-0.315799,1.84315,1.44497
-0.210529,1.84315,1.34176
-0.315797,1.84315,1.34176
-0.421066,1.84315,1.34176
-0.315794,1.84315,1.23855
-0.421062,1.84315,1.23855
-0.526332,1.84315,1.23855
-0.421059,1.84315,1.13534
-0.52633,1.84315,1.13534
-0.631599,1.84315,1.13534
-0.526327,1.84315,1.03213
-0.631598,1.84315,1.03213
-0.736869,1.84315,1.03213
-0.73687,1.84315,1.13533
-0.842139,1.84315,1.03213
-0.842139,1.84315,1.13534
-0.842139,1.74074,1.03213
-0.842139,1.74074,1.13534
-0.842139,1.63834,1.03213
-0.842139,1.63834,1.13534
-0.842139,1.53594,1.03213
-0.842139,1.53594,1.13534
-0.842139,1.53594,1.23855
-0.842139,1.43354,1.13534
-0.842139,1.43354,1.23855
-0.842139,1.43355,1.34176
-0.842139,1.33114,1.23855
-0.842139,1.33115,1.34176
-0.842139,1.33115,1.44497
-0.842139,1.22875,1.34176
-0.842139,1.22875,1.44497
-0.842139,1.22875,1.54818
-0.842139,1.12635,1.44497
-0.842139,1.12635,1.54818
-0.736871,1.12635,1.54818
-0.842139,1.02395,1.54818
-0.736871,1.02396,1.54818
-0.631604,1.02396,1.54818
-0.736871,0.921558,1.54818
-0.631604,0.921561,1.54818
-0.526337,0.921563,1.54818
-0.631604,0.819164,1.54818
-0.526337,0.819166,1.54818
-0.421069,0.819168,1.54818
-0.526337,0.716769,1.54818
-0.421069,0.71677,1.54818
-0.315802,0.716772,1.54818
-0.421069,0.614374,1.54818
-0.315802,0.614375,1.54818
-0.210535,0.614377,1.54818
-0.315802,0.511979,1.54818
-0.210535,0.51198,1.54818
-0.105267,0.511982,1.54818
-0.210535,0.409584,1.54818
-0.105267,0.409585,1.54818
-1.86583e-11,0.409587,1.54818
-0.105267,0.307188,1.54818
-1.96922e-11,0.30719,1.54818
0.105267,0.307191,1.54818
-1.58634e-11,0.204793,1.54818
0.105267,0.204795,1.54818
0.210535,0.204796,1.54818
0.105267,0.102398,1.54818
0.210535,0.1024,1.54818
0.315802,0.102401,1.54818
0.210535,3.08793e-06,1.54818
0.315802,4.3825e-06,1.54818
0.421069,5.86042e-06,1.54818
0.315802,-0.102392,1.54818
0.421069,-0.102391,1.54818
0.526337,-0.102389,1.54818
0.421069,-0.204787,1.54818
0.526337,-0.204786,1.54818
